CustomerID;Count;Country;State;City;Zip Code;Lat Long;Latitude;Longitude;Gender;Senior Citizen;Partner;Dependents;Tenure Months;Phone Service;Multiple Lines;Internet Service;Online Security;Online Backup;Device Protection;Tech Support;Streaming TV;Streaming Movies;Contract;Paperless Billing;Payment Method;Monthly Charges;Total Charges;Churn Label;Churn Value;Churn Score;CLTV;Churn Reason;Age;Under 30;Married;Number of Dependents;Quarter;Referred a Friend;Number of Referrals;Offer;Avg Monthly Long Distance Charges;Internet Type;Avg Monthly GB Download;Streaming Music;Unlimited Data;Total Refunds;Total Extra Data Charges;Total Long Distance Charges;Total Revenue;Satisfaction Score;Customer Status;Churn Category;Population
1428-GTBJJ;1;United States;California;Jenner;95450;38.505995, -123.187019;38,505995;-123,187019;Male;No;No;No;11;Yes;No;Fiber optic;No;Yes;No;No;No;No;Month-to-month;Yes;Electronic check;74,55;824,75;Yes;1;81;4601;Long distance charges;20;Yes;No;0;Q3;No;0;None;5,4;Fiber Optic;41;No;Yes;0;0;59,4;884,15;2;Churned;Price;438
7410-YTJIK;1;United States;California;Eureka;95501;40.796621, -124.15428;40,796621;-124,15428;Female;No;No;No;7;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;No;Mailed check;75,45;480,75;Yes;1;75;2872;Lack of self-service on Website;35;No;No;0;Q3;No;0;None;18,1;Fiber Optic;15;No;Yes;0;0;126,7;607,45;1;Churned;Competitor;23224
4626-GYCZP;1;United States;California;Eureka;95503;40.737431, -124.108897;40,737431;-124,108897;Male;No;No;No;7;Yes;Yes;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;93,85;635,6;Yes;1;79;3506;Network reliability;60;No;No;0;Q3;No;0;None;15,51;Fiber Optic;23;Yes;Yes;0;0;108,57;744,17;1;Churned;Competitor;23570
2309-OSFEU;1;United States;California;Smith River;95567;41.950683, -124.097094;41,950683;-124,097094;Male;No;No;No;10;No;No phone service;DSL;No;No;No;No;No;Yes;Month-to-month;Yes;Mailed check;33,9;298,45;Yes;1;84;2529;Lack of self-service on Website;42;No;No;0;Q3;No;0;None;0;DSL;30;Yes;Yes;0;0;0;298,45;1;Churned;Attitude;2020
7613-LLQFO;1;United States;California;Amador City;95601;38.431407, -120.8421;38,431407;-120,8421;Male;No;No;No;12;Yes;Yes;Fiber optic;No;No;No;No;Yes;No;Month-to-month;Yes;Electronic check;84,45;1059,55;Yes;1;100;3330;Limited range of services;41;No;No;0;Q3;No;0;None;12,36;Fiber Optic;23;No;Yes;0;0;148,32;1207,87;2;Churned;Dissatisfaction;222
4484-CGXFK;1;United States;California;El Dorado;95623;38.63153, -120.842609;38,63153;-120,842609;Female;No;No;No;3;Yes;No;DSL;No;No;No;No;No;Yes;Month-to-month;Yes;Electronic check;55,3;196,15;Yes;1;96;3190;Product dissatisfaction;45;No;No;0;Q3;No;0;None;25,96;DSL;7;Yes;Yes;0;0;77,88;274,03;1;Churned;Dissatisfaction;4097
1761-AEZZR;1;United States;California;Guinda;95637;38.830739, -122.196202;38,830739;-122,196202;Male;No;No;No;1;Yes;No;Fiber optic;No;No;No;No;Yes;No;Month-to-month;Yes;Electronic check;79,55;79,55;Yes;1;72;5593;Don't know;59;No;No;0;Q3;No;0;None;4,04;Fiber Optic;6;No;Yes;0;0;4,04;83,59;2;Churned;Other;228
7120-RFMVS;1;United States;California;Isleton;95641;38.154823, -121.601358;38,154823;-121,601358;Male;No;No;No;1;Yes;Yes;Fiber optic;No;No;No;No;Yes;No;Month-to-month;No;Electronic check;84,5;84,5;Yes;1;73;4340;Price too high;31;No;No;0;Q3;No;0;None;6,89;Fiber Optic;12;No;Yes;0;0;6,89;91,39;2;Churned;Price;2010
1322-AGOQM;1;United States;California;Mather;95655;38.549822, -121.266725;38,549822;-121,266725;Male;No;No;No;46;No;No phone service;DSL;No;Yes;No;No;No;No;Month-to-month;No;Bank transfer (automatic);30,3;1380,1;Yes;1;95;2243;Service dissatisfaction;57;No;No;0;Q3;No;0;None;0;DSL;26;No;Yes;0;0;0;1380,1;2;Churned;Dissatisfaction;929
5692-FPTAH;1;United States;California;Nicolaus;95659;38.788898, -121.608624;38,788898;-121,608624;Female;No;No;No;1;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;Yes;Mailed check;45,4;45,4;Yes;1;67;2168;Network reliability;32;No;No;0;Q3;No;0;None;38,31;Cable;26;No;Yes;0;0;38,31;83,71;2;Churned;Dissatisfaction;751
7005-CCBKV;1;United States;California;Thornton;95686;38.157794, -121.520223;38,157794;-121,520223;Male;No;No;No;6;Yes;No;Fiber optic;No;Yes;No;No;No;Yes;Month-to-month;Yes;Electronic check;84,4;556,35;Yes;1;77;4539;Service dissatisfaction;53;No;No;0;Q3;No;0;None;21,97;Fiber Optic;9;Yes;Yes;0;0;131,82;688,17;3;Churned;Dissatisfaction;1472
2386-LAHRK;1;United States;California;Weimar;95736;39.00978, -120.978273;39,00978;-120,978273;Male;No;No;No;1;Yes;No;DSL;No;No;No;No;Yes;No;Month-to-month;Yes;Mailed check;53,5;53,5;Yes;1;80;5094;Product dissatisfaction;22;Yes;No;0;Q3;No;0;None;14,58;DSL;73;No;Yes;0;0;14,58;68,08;1;Churned;Dissatisfaction;31
6032-IGALN;1;United States;California;Granite Bay;95746;38.749466, -121.184196;38,749466;-121,184196;Female;No;No;No;1;No;No phone service;DSL;No;No;No;No;No;No;Month-to-month;Yes;Mailed check;25,1;25,1;Yes;1;79;4769;Service dissatisfaction;35;No;No;0;Q3;No;0;None;0;Cable;28;No;Yes;0;0;0;25,1;1;Churned;Competitor;20675
1432-FPAXX;1;United States;California;Beale Afb;95903;39.125311, -121.392283;39,125311;-121,392283;Female;No;No;No;29;No;No phone service;DSL;No;Yes;No;No;No;No;Month-to-month;Yes;Electronic check;30,6;856,35;Yes;1;77;3615;Product dissatisfaction;53;No;No;0;Q3;No;0;None;0;DSL;7;No;Yes;0;0;0;856,35;2;Churned;Dissatisfaction;5654
5077-DXTCG;1;United States;California;Challenge;95925;39.461768, -121.195825;39,461768;-121,195825;Female;No;No;No;1;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;45,3;45,3;Yes;1;86;2293;Network reliability;37;No;No;0;Q3;No;0;None;26,41;Cable;26;No;Yes;0;0;26,41;71,71;1;Churned;Competitor;262
2919-HBCJO;1;United States;California;Downieville;95936;39.578792, -120.780786;39,578792;-120,780786;Female;No;No;No;4;Yes;No;Fiber optic;No;Yes;No;No;No;No;Month-to-month;Yes;Bank transfer (automatic);76,65;333,6;Yes;1;97;4580;Moved;36;No;No;0;Q3;No;0;None;24,09;Fiber Optic;17;No;Yes;0;0;96,36;429,96;1;Churned;Other;404
8393-DLHGA;1;United States;California;Palermo;95968;39.435756, -121.552071;39,435756;-121,552071;Male;No;No;No;25;Yes;No;Fiber optic;No;Yes;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;95,9;2448,75;Yes;1;68;2241;Competitor offered more data;55;No;No;0;Q3;No;0;None;5,27;Fiber Optic;4;Yes;Yes;0;0;131,75;2580,5;1;Churned;Competitor;1254
7112-OPOTK;1;United States;California;Fort Bidwell;96112;41.932207, -120.135941;41,932207;-120,135941;Male;No;No;No;33;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;No;Electronic check;68,25;2171,15;Yes;1;100;5647;Lack of self-service on Website;37;No;No;0;Q3;No;0;None;28,84;Fiber Optic;23;No;Yes;0;0;951,72;3122,87;2;Churned;Attitude;231
7786-WBJYI;1;United States;California;Truckee;96161;39.342498, -120.247127;39,342498;-120,247127;Female;No;No;No;4;Yes;Yes;Fiber optic;No;Yes;No;No;No;No;Month-to-month;No;Bank transfer (automatic);77,95;305,55;Yes;1;89;5365;Price too high;31;No;No;0;Q3;No;0;None;30,95;Fiber Optic;26;No;Yes;0;0;123,8;429,35;2;Churned;Competitor;15783
0697-ZMSWS;1;United States;California;Los Angeles;90023;34.017697, -118.200577;34,017697;-118,200577;Male;No;No;No;4;Yes;Yes;Fiber optic;No;No;No;No;No;Yes;Month-to-month;Yes;Electronic check;85,65;338,9;Yes;1;87;2330;Limited range of services;19;Yes;No;0;Q3;No;0;None;6,91;Fiber Optic;53;Yes;Yes;0;0;27,64;366,54;1;Churned;Dissatisfaction;47487
7593-XFKDI;1;United States;California;Los Angeles;90031;34.085807, -118.206617;34,085807;-118,206617;Male;No;No;No;1;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;No;Mailed check;46,3;46,3;Yes;1;73;3017;Extra data charges;39;No;No;0;Q3;No;0;None;48,22;DSL;21;No;Yes;0;0;48,22;94,52;1;Churned;Price;38415
7663-RGWBC;1;United States;California;Los Angeles;90049;34.091829, -118.491244;34,091829;-118,491244;Male;No;No;No;1;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;Yes;Mailed check;44,15;44,15;Yes;1;97;4773;Don't know;44;No;No;0;Q3;No;0;None;8,77;DSL;10;No;Yes;0;0;8,77;52,92;1;Churned;Other;33523
9124-LHCJQ;1;United States;California;Los Angeles;90057;34.061918, -118.277939;34,061918;-118,277939;Female;No;No;No;1;Yes;Yes;Fiber optic;No;No;No;No;No;Yes;Month-to-month;Yes;Mailed check;85,45;85,45;Yes;1;100;2318;Price too high;22;Yes;No;0;Q3;No;0;None;31,03;Fiber Optic;27;Yes;Yes;0;0;31,03;116,48;1;Churned;Price;44004
2108-YKQTY;1;United States;California;Santa Monica;90403;34.031529, -118.491156;34,031529;-118,491156;Female;No;No;No;4;Yes;No;DSL;No;Yes;No;No;No;No;Month-to-month;No;Credit card (automatic);50,7;151,3;Yes;1;90;4930;Don't know;42;No;No;0;Q3;No;0;None;9,81;DSL;30;No;Yes;0;0;39,24;190,54;3;Churned;Other;23559
4918-QLLIW;1;United States;California;Santa Monica;90405;34.005439, -118.477507;34,005439;-118,477507;Male;No;No;No;3;Yes;No;DSL;No;No;No;No;Yes;No;Month-to-month;No;Credit card (automatic);53,4;188,7;Yes;1;65;2755;Don't know;23;Yes;No;0;Q3;No;0;None;47,68;DSL;82;Yes;Yes;0;0;143,04;331,74;2;Churned;Other;26099
6221-AVQYL;1;United States;California;Glendale;91203;34.153338, -118.262974;34,153338;-118,262974;Male;No;No;No;2;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Credit card (automatic);73,25;131,05;Yes;1;78;2919;Price too high;37;No;No;0;Q3;No;0;None;2,96;Fiber Optic;15;No;Yes;0;0;5,92;136,97;1;Churned;Price;14493
2219-MVUSO;1;United States;California;North Hollywood;91601;34.1692, -118.372498;34,1692;-118,372498;Male;No;No;No;8;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;Yes;Mailed check;45,15;438,4;Yes;1;100;3721;Don't know;59;No;No;0;Q3;No;0;None;35,53;Cable;5;No;Yes;0;0;284,24;722,64;2;Churned;Other;36625
6128-CZOMY;1;United States;California;Alpine;91901;32.827184, -116.703729;32,827184;-116,703729;Female;No;No;No;1;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;45,65;45,65;Yes;1;78;4689;Competitor offered higher download speeds;43;No;No;0;Q3;No;0;None;36,99;Cable;22;No;Yes;0;0;36,99;82,64;2;Churned;Competitor;16486
1501-SGHBW;1;United States;California;Guatay;91931;32.857946, -116.561917;32,857946;-116,561917;Male;No;No;No;2;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;No;Mailed check;45,85;81;Yes;1;81;3843;Competitor made better offer;34;No;No;0;Q3;No;0;None;19,52;Cable;16;No;Yes;0;0;39,04;120,04;1;Churned;Competitor;796
6410-LEFEN;1;United States;California;San Diego;92108;32.774046, -117.142454;32,774046;-117,142454;Female;No;No;No;9;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;No;Electronic check;45,15;416,45;Yes;1;73;3757;Product dissatisfaction;38;No;No;0;Q3;No;0;None;15,62;DSL;2;No;Yes;0;0;140,58;557,03;1;Churned;Dissatisfaction;11650
8816-VXNZD;1;United States;California;Coronado;92118;32.68674, -117.186612;32,68674;-117,186612;Female;No;No;No;1;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;75,1;75,1;Yes;1;83;4335;Lack of self-service on Website;36;No;No;0;Q3;No;0;None;5,94;Fiber Optic;8;No;Yes;0;0;5,94;81,04;2;Churned;Dissatisfaction;24093
1723-HKXJQ;1;United States;California;San Diego;92120;32.807867, -117.060993;32,807867;-117,060993;Male;No;No;No;42;Yes;Yes;Fiber optic;No;Yes;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;101,75;4273,45;Yes;1;66;5545;Don't know;64;No;No;0;Q3;No;0;None;18,79;Fiber Optic;16;Yes;Yes;0;0;789,18;5062,63;2;Churned;Other;25569
8443-ZRDBZ;1;United States;California;Fontana;92336;34.136367, -117.460803;34,136367;-117,460803;Male;No;No;No;4;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;76,05;318,9;Yes;1;75;3685;Long distance charges;62;No;No;0;Q3;No;0;None;42,44;Fiber Optic;29;No;Yes;0;0;169,76;488,66;1;Churned;Price;54586
9136-ALYBR;1;United States;California;Fontana;92337;34.049671, -117.468896;34,049671;-117,468896;Male;No;No;No;1;No;No phone service;DSL;No;No;No;No;No;No;Month-to-month;Yes;Mailed check;24,45;24,45;Yes;1;65;2121;Extra data charges;44;No;No;0;Q3;No;0;None;0;Cable;2;No;Yes;0;0;0;24,45;3;Churned;Price;29847
5960-WPXQM;1;United States;California;Newberry Springs;92365;34.89326, -116.505958;34,89326;-116,505958;Male;No;No;No;1;Yes;No;Fiber optic;No;No;No;No;Yes;No;Month-to-month;Yes;Electronic check;79,05;79,05;Yes;1;80;3555;Lack of self-service on Website;24;Yes;No;0;Q3;No;0;None;31,34;Fiber Optic;52;Yes;Yes;0;0;31,34;110,39;1;Churned;Competitor;2899
8260-NGFNY;1;United States;California;Phelan;92371;34.441123, -117.537886;34,441123;-117,537886;Female;No;No;No;1;No;No phone service;DSL;No;No;No;No;No;No;Month-to-month;No;Mailed check;25,2;25,2;Yes;1;82;3196;Don't know;29;Yes;No;0;Q3;No;0;None;0;DSL;73;Yes;Yes;0;0;0;25,2;2;Churned;Other;12463
8614-VGMMV;1;United States;California;Riverside;92503;33.890046, -117.455583;33,890046;-117,455583;Female;No;No;No;15;Yes;Yes;DSL;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;49,1;679,55;Yes;1;86;5209;Competitor offered higher download speeds;33;No;No;0;Q3;No;0;None;9,71;DSL;26;No;Yes;0;0;145,65;825,2;1;Churned;Competitor;71678
9306-CPCBC;1;United States;California;Moreno Valley;92555;33.907361, -117.109972;33,907361;-117,109972;Female;No;No;No;3;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;74,25;210,3;Yes;1;94;3207;Competitor made better offer;44;No;No;0;Q3;No;0;None;35,54;Fiber Optic;27;No;Yes;0;0;106,62;316,92;3;Churned;Competitor;12743
7359-PTSXY;1;United States;California;Tustin;92780;33.735802, -117.818805;33,735802;-117,818805;Male;No;No;No;1;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;No;Electronic check;45,75;45,75;Yes;1;97;3531;Attitude of support person;36;No;No;0;Q3;No;0;None;24,24;DSL;28;No;Yes;0;0;24,24;69,99;1;Churned;Attitude;55062
4503-BDXBD;1;United States;California;Anaheim;92808;33.850452, -117.726668;33,850452;-117,726668;Male;No;No;No;11;Yes;No;Fiber optic;No;Yes;No;No;No;No;Month-to-month;No;Electronic check;74,95;815,5;Yes;1;76;4251;Attitude of support person;41;No;No;0;Q3;No;0;None;25,24;Fiber Optic;29;No;Yes;0;0;277,64;1093,14;1;Churned;Attitude;19629
5275-SQEIZ;1;United States;California;Ojai;93023;34.581308, -118.931948;34,581308;-118,931948;Male;No;No;No;1;Yes;No;Fiber optic;No;No;No;No;No;Yes;Month-to-month;Yes;Mailed check;80,85;80,85;Yes;1;77;3096;Competitor had better devices;64;No;No;0;Q3;No;0;None;14,91;Fiber Optic;21;Yes;Yes;0;0;14,91;95,76;1;Churned;Competitor;21633
7625-XCQRH;1;United States;California;Strathmore;93267;36.141319, -119.129075;36,141319;-119,129075;Female;No;No;No;11;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;76,5;837,95;Yes;1;76;2291;Network reliability;48;No;No;0;Q3;No;0;None;15,6;Fiber Optic;4;No;Yes;0;0;171,6;1009,55;3;Churned;Dissatisfaction;5689
6689-KXGBO;1;United States;California;San Luis Obispo;93401;35.233745, -120.626442;35,233745;-120,626442;Female;No;No;No;1;Yes;No;DSL;No;Yes;No;No;No;No;Month-to-month;No;Electronic check;50,55;50,55;Yes;1;87;3420;Product dissatisfaction;36;No;No;0;Q3;No;0;None;30,96;DSL;5;No;Yes;0;0;30,96;81,51;1;Churned;Dissatisfaction;27047
6615-NGGZJ;1;United States;California;Buellton;93427;34.631362, -120.238218;34,631362;-120,238218;Male;No;No;No;14;Yes;Yes;Fiber optic;No;Yes;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;100,55;1415,55;Yes;1;72;5224;Service dissatisfaction;56;No;No;0;Q3;No;0;None;36,97;Fiber Optic;27;Yes;Yes;0;0;517,58;1933,13;2;Churned;Dissatisfaction;4644
3677-TNKIO;1;United States;California;Templeton;93465;35.536115, -120.739231;35,536115;-120,739231;Female;No;No;No;14;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Credit card (automatic);71;914;Yes;1;95;3228;Don't know;27;Yes;No;0;Q3;No;0;None;36,25;Fiber Optic;52;No;Yes;0;0;507,5;1421,5;1;Churned;Other;7918
3329-WDIOK;1;United States;California;Edwards;93523;34.966777, -117.961179;34,966777;-117,961179;Female;No;No;No;3;No;No phone service;DSL;No;Yes;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;50,6;155,35;Yes;1;83;4800;Poor expertise of online support;56;No;No;0;Q3;No;0;None;0;Cable;25;Yes;Yes;0;0;0;155,35;1;Churned;Dissatisfaction;7685
1915-IOFGU;1;United States;California;Keene;93531;35.214982, -118.59049;35,214982;-118,59049;Female;No;No;No;1;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;No;Electronic check;70,5;70,5;Yes;1;90;4123;Competitor offered higher download speeds;53;No;No;0;Q3;No;0;None;41,39;Fiber Optic;3;No;Yes;0;0;41,39;111,89;2;Churned;Competitor;1436
7665-TOALD;1;United States;California;Trona;93562;35.74837, -117.384948;35,74837;-117,384948;Female;No;No;No;1;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;69,6;69,6;Yes;1;79;2412;Competitor offered higher download speeds;25;Yes;No;0;Q3;No;0;None;14,19;Fiber Optic;59;Yes;Yes;0;0;14,19;83,79;1;Churned;Competitor;1991
1196-AMORA;1;United States;California;Big Creek;93605;37.17277, -119.2997;37,17277;-119,2997;Male;No;No;No;7;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;No;Electronic check;73,6;520;Yes;1;87;2679;Competitor offered more data;63;No;No;0;Q3;No;0;None;38,07;Fiber Optic;28;No;Yes;0;0;266,49;786,49;1;Churned;Competitor;273
6834-NXDCA;1;United States;California;South Dos Palos;93665;36.959731, -120.653519;36,959731;-120,653519;Female;No;No;No;13;No;No phone service;DSL;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;23,9;300,8;Yes;1;82;2967;Limited range of services;30;No;No;0;Q3;No;0;None;0;DSL;53;No;Yes;0;0;0;300,8;3;Churned;Dissatisfaction;343
4229-CZMLL;1;United States;California;Salinas;93901;36.64152, -121.622188;36,64152;-121,622188;Male;No;No;No;6;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;74,9;469,8;Yes;1;87;4160;Service dissatisfaction;49;No;No;0;Q3;No;0;None;6,32;Fiber Optic;11;No;Yes;0;0;37,92;507,72;1;Churned;Dissatisfaction;35739
2187-LZGPL;1;United States;California;Walnut Creek;94596;37.900662, -122.052782;37,900662;-122,052782;Female;No;No;No;7;No;No phone service;DSL;No;Yes;No;No;No;Yes;Month-to-month;Yes;Credit card (automatic);40,1;293,3;Yes;1;68;4414;Attitude of service provider;36;No;No;0;Q3;No;0;None;0;DSL;19;Yes;Yes;0;0;0;293,3;2;Churned;Attitude;40917
1455-ESIQH;1;United States;California;Oakland;94619;37.787186, -122.14633;37,787186;-122,14633;Male;No;No;No;1;Yes;No;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;89,1;89,1;Yes;1;79;2905;Moved;44;No;No;0;Q3;No;0;None;16,06;Fiber Optic;3;Yes;Yes;0;0;16,06;105,16;2;Churned;Other;24518
2592-SEIFQ;1;United States;California;San Anselmo;94960;37.99272, -122.575026;37,99272;-122,575026;Male;No;No;No;3;No;No phone service;DSL;No;No;No;No;No;No;Month-to-month;No;Electronic check;24,75;66,95;Yes;1;69;3503;Competitor offered higher download speeds;36;No;No;0;Q3;No;0;None;0;DSL;18;No;Yes;0;0;0;66,95;2;Churned;Competitor;16849
9837-BMCLM;1;United States;California;Stockton;95202;37.959706, -121.287669;37,959706;-121,287669;Male;No;No;No;3;Yes;No;Fiber optic;No;No;No;No;Yes;No;Month-to-month;Yes;Electronic check;78,5;242,05;Yes;1;71;3567;Long distance charges;39;No;No;0;Q3;No;0;None;31,88;Fiber Optic;7;No;Yes;0;0;95,64;337,69;2;Churned;Price;7071
3428-XZMAZ;1;United States;California;Turlock;95382;37.529656, -120.854357;37,529656;-120,854357;Male;No;No;No;1;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;69,35;69,35;Yes;1;91;5796;Long distance charges;64;No;No;0;Q3;No;0;None;45,86;Fiber Optic;27;No;Yes;0;0;45,86;115,21;2;Churned;Price;24708
5572-ZDXHY;1;United States;California;Santa Rosa;95409;38.468893, -122.580539;38,468893;-122,580539;Female;No;No;No;22;Yes;No;Fiber optic;No;Yes;No;No;No;Yes;Month-to-month;Yes;Mailed check;84,3;1855,65;Yes;1;85;5313;Network reliability;25;Yes;No;0;Q3;No;0;None;29,07;Fiber Optic;52;Yes;Yes;0;0;639,54;2495,19;1;Churned;Competitor;25718
3750-CKVKH;1;United States;California;Clearlake Oaks;95423;39.07116, -122.598542;39,07116;-122,598542;Male;No;No;No;2;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;67,75;116,65;Yes;1;71;2299;Don't know;58;No;No;0;Q3;No;0;None;11,75;Fiber Optic;4;No;Yes;0;0;23,5;140,15;2;Churned;Other;3684
4547-KQRTM;1;United States;California;Eldridge;95431;38.348884, -122.51699;38,348884;-122,51699;Female;No;No;No;10;Yes;Yes;Fiber optic;No;Yes;No;No;No;No;Month-to-month;Yes;Bank transfer (automatic);80,05;830,7;Yes;1;76;3740;Competitor offered higher download speeds;60;No;No;0;Q3;No;0;None;49,7;Fiber Optic;10;No;Yes;0;0;497;1327,7;1;Churned;Competitor;363
7817-BOQPW;1;United States;California;Rio Dell;95562;40.485849, -124.163234;40,485849;-124,163234;Female;No;No;No;2;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;75,55;166,3;Yes;1;77;4320;Competitor made better offer;32;No;No;0;Q3;No;0;None;41,37;Fiber Optic;28;No;Yes;0;0;82,74;249,04;2;Churned;Competitor;3284
7571-YXDAD;1;United States;California;Davis;95618;38.544002, -121.685559;38,544002;-121,685559;Female;No;No;No;2;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;No;Credit card (automatic);74,9;147,15;Yes;1;93;2078;Long distance charges;37;No;No;0;Q3;No;0;None;38,28;Fiber Optic;18;No;Yes;0;0;76,56;223,71;1;Churned;Price;648
3393-FMZPV;1;United States;California;Elverta;95626;38.734997, -121.463719;38,734997;-121,463719;Female;No;No;No;25;Yes;Yes;Fiber optic;No;Yes;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;100,25;2387,75;Yes;1;74;2195;Extra data charges;59;No;No;0;Q3;No;0;None;36,24;Fiber Optic;3;Yes;Yes;0;0;906;3293,75;1;Churned;Price;6197
3006-XIMLN;1;United States;California;Garden Valley;95633;38.852544, -120.837669;38,852544;-120,837669;Female;No;No;No;2;Yes;Yes;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Bank transfer (automatic);94,2;193,8;Yes;1;79;5299;Lack of self-service on Website;34;No;No;0;Q3;No;0;None;42,89;Fiber Optic;13;Yes;Yes;0;0;85,78;279,58;2;Churned;Dissatisfaction;2536
0362-ZBZWJ;1;United States;California;Thornton;95686;38.157794, -121.520223;38,157794;-121,520223;Male;No;No;No;36;Yes;Yes;Fiber optic;No;No;No;No;No;Yes;Month-to-month;Yes;Electronic check;84,9;3067,2;Yes;1;69;2455;Attitude of service provider;46;No;No;0;Q3;No;0;None;24,66;Fiber Optic;22;Yes;Yes;0;0;887,76;3954,96;1;Churned;Attitude;1472
4274-OWWYO;1;United States;California;Walnut Grove;95690;38.240419, -121.587535;38,240419;-121,587535;Male;No;No;No;1;Yes;No;Fiber optic;No;Yes;No;No;No;No;Month-to-month;Yes;Electronic check;74,35;74,35;Yes;1;66;5633;Deceased;56;No;No;0;Q3;No;0;None;4,8;Fiber Optic;11;No;Yes;0;0;4,8;79,15;3;Churned;Other;2344
5175-AOBHI;1;United States;California;Hamilton City;95951;39.732767, -122.042298;39,732767;-122,042298;Female;No;No;No;4;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;Yes;Mailed check;46;193,6;Yes;1;97;5246;Lack of self-service on Website;48;No;No;0;Q3;No;0;None;15,07;Cable;16;No;Yes;0;0;60,28;253,88;1;Churned;Dissatisfaction;1931
